Date,Open,High,Low,Close,Adj Close,Volume
1965-02-19,7.082537,7.158222,7.082537,7.130338,1.595807,728016
1965-02-23,7.134321,7.166189,7.134321,7.138305,1.597591,251040
1965-02-24,7.146272,7.182122,7.146272,7.162205,1.602939,702912
1965-02-25,7.162205,7.241874,7.154238,7.241874,1.620769,646428
1965-02-26,7.249841,7.283700,7.249841,7.261791,1.625227,476976
1965-03-01,7.261791,7.301625,7.249841,7.253824,1.623443,364008
1965-03-02,7.253824,7.265774,7.225940,7.265774,1.626119,313800
1965-03-03,7.257808,7.257808,7.186106,7.225940,1.617203,257316
1965-03-04,7.225940,7.225940,7.146272,7.150255,1.600264,401664
1965-03-05,7.150255,7.217973,7.138305,7.202040,1.611855,338904
1965-03-08,7.225940,7.257808,7.225940,7.237890,1.619878,332628
1965-03-09,7.249841,7.333493,7.249841,7.333493,1.641273,476976
1965-03-10,7.331501,7.331501,7.281708,7.281708,1.629685,282420
1965-03-11,7.305609,7.377310,7.305609,7.321542,1.638599,451872
1965-03-12,7.333493,7.421128,7.333493,7.401211,1.656429,357732
1965-03-15,7.401211,7.480880,7.385277,7.445029,1.666237,320076
1965-03-16,7.425112,7.425112,7.361377,7.393244,1.654647,320076
1965-03-17,7.393244,7.409178,7.353410,7.377310,1.651082,169452
1965-03-18,7.385277,7.445029,7.385277,7.401211,1.656429,225936
1965-03-19,7.385277,7.385277,7.369344,7.377310,1.651082,163176
1965-03-22,7.377310,7.385277,7.331501,7.385277,1.652864,263592
1965-03-23,7.377310,7.377310,7.345443,7.349426,1.644840,288696
1965-03-24,7.349426,7.361377,7.313576,7.313576,1.636816,345180
1965-03-25,7.313576,7.313576,7.233907,7.265774,1.626119,313800
1965-03-26,7.241874,7.241874,7.154238,7.154238,1.601156,728016
1965-03-29,7.186106,7.249841,7.186106,7.245857,1.621660,282420
1965-03-30,7.245857,7.257808,7.210006,7.245857,1.621660,307524
1965-03-31,7.245857,7.265774,7.233907,7.237890,1.619878,263592
1965-04-01,7.249841,7.281708,7.249841,7.261791,1.625227,213384
1965-04-02,7.265774,7.297642,7.265774,7.289675,1.631467,395388
1965-04-05,7.289675,7.329509,7.285692,7.321542,1.638599,357732
1965-04-06,7.297642,7.297642,7.265774,7.273741,1.627902,263592
1965-04-07,7.273741,7.305609,7.265774,7.265774,1.626119,288696
1965-04-08,7.281708,7.309592,7.281708,7.297642,1.633251,225936
1965-04-09,7.353410,7.488846,7.353410,7.488846,1.676043,546012
1965-04-12,7.480880,7.480880,7.429095,7.480880,1.674260,395388
1965-04-13,7.480880,7.552581,7.456979,7.520714,1.683176,357732
1965-04-14,7.520714,7.568515,7.464946,7.528681,1.684959,571116
1965-04-15,7.528681,7.552581,7.456979,7.520714,1.683176,357732
1965-04-19,7.560548,7.632250,7.560548,7.632250,1.708139,345180
1965-04-20,7.632250,7.648184,7.584449,7.624283,1.706355,577392
1965-04-21,7.616316,7.616316,7.568515,7.592416,1.699223,244764
1965-04-22,7.624283,7.650175,7.624283,7.640217,1.709920,225936
1965-04-23,7.640217,7.660134,7.632250,7.652167,1.712596,251040
1965-04-26,7.644200,7.644200,7.600382,7.632250,1.708139,238488
1965-04-27,7.632250,7.648184,7.624283,7.632250,1.708139,182004
1965-04-28,7.632250,7.632250,7.600382,7.632250,1.708139,163176
1965-04-29,7.640217,7.672084,7.640217,7.648184,1.711703,182004
1965-04-30,7.648184,7.727852,7.648184,7.727852,1.729534,338904
1965-05-03,7.711918,7.711918,7.672084,7.703952,1.724185,150624
1965-05-04,7.703952,7.727852,7.648184,7.719885,1.728287,219660
1965-05-05,7.719885,7.791587,7.711918,7.727852,1.730071,426768
1965-05-06,7.751753,7.807521,7.751753,7.807521,1.747906,433044
1965-05-07,7.807521,7.831421,7.727852,7.727852,1.730071,395388
1965-05-10,7.727852,7.763703,7.616316,7.632250,1.708669,307524
1965-05-11,7.632250,7.684034,7.584449,7.648184,1.712235,156900
1965-05-12,7.648184,7.725860,7.648184,7.725860,1.729625,251040
1965-05-13,7.725860,7.731836,7.703952,7.711918,1.726503,307524
1965-05-14,7.684034,7.684034,7.652167,7.672084,1.717586,106692
1965-05-17,7.672084,7.688018,7.520714,7.560548,1.692615,294972
1965-05-18,7.560548,7.592416,7.536648,7.584449,1.697966,345180
1965-05-19,7.616316,7.636233,7.616316,7.616316,1.705100,207108
1965-05-20,7.616316,7.628266,7.536648,7.536648,1.687265,225936
1965-05-21,7.532664,7.532664,7.468929,7.472913,1.672996,288696
1965-05-24,7.409178,7.409178,7.329509,7.329509,1.640891,458148
1965-05-25,7.361377,7.520714,7.361377,7.504780,1.680130,370284
1965-05-26,7.496813,7.496813,7.417145,7.441045,1.665862,395388
1965-05-27,7.441045,7.456979,7.401211,7.433078,1.664079,345180
1965-05-28,7.456979,7.616316,7.456979,7.616316,1.705100,294972
1965-06-01,7.584449,7.584449,7.456979,7.464946,1.671213,257316
1965-06-02,7.464946,7.568515,7.417145,7.568515,1.694399,489528
1965-06-03,7.568515,7.608349,7.472913,7.504780,1.680130,433044
1965-06-04,7.504780,7.584449,7.504780,7.560548,1.692615,382836
1965-06-07,7.560548,7.584449,7.488846,7.552581,1.690833,338904
1965-06-08,7.552581,7.572498,7.456979,7.464946,1.671213,50208
1965-06-09,7.464946,7.488846,7.305609,7.305609,1.635541,1198716
1965-06-10,7.305609,7.369344,7.217973,7.217973,1.615922,1374444
1965-06-11,7.233907,7.345443,7.233907,7.245857,1.622164,765672
1965-06-14,7.245857,7.337476,7.138305,7.202040,1.612355,815880
1965-06-15,7.202040,7.345443,7.130338,7.301625,1.634648,1311684
1965-06-16,7.301625,7.377310,7.281708,7.281708,1.630190,834708
1965-06-17,7.281708,7.385277,7.265774,7.373327,1.650703,451872
1965-06-18,7.373327,7.403203,7.337476,7.369344,1.649811,439320
1965-06-21,7.345443,7.345443,7.281708,7.337476,1.642676,520908
1965-06-22,7.337476,7.357393,7.305609,7.305609,1.635541,294972
1965-06-23,7.305609,7.393244,7.289675,7.289675,1.631973,326352
1965-06-24,7.289675,7.329509,7.233907,7.257808,1.624840,502080
1965-06-25,7.229924,7.229924,7.118388,7.118388,1.593628,1129680
1965-06-28,7.118388,7.154238,7.030752,7.050669,1.578467,778224
1965-06-29,7.050669,7.170172,6.971001,7.170172,1.605220,1656864
1965-06-30,7.206023,7.297642,7.206023,7.297642,1.633758,822156
1965-07-01,7.297642,7.345443,7.249841,7.345443,1.644459,539736
1965-07-02,7.345443,7.409178,7.281708,7.401211,1.656943,564840
1965-07-06,7.373327,7.373327,7.313576,7.341460,1.643567,307524
1965-07-07,7.329509,7.329509,7.281708,7.297642,1.633758,307524
1965-07-08,7.297642,7.441045,7.269758,7.441045,1.665862,495804
1965-07-09,7.441045,7.486855,7.417145,7.484863,1.675670,389112
1965-07-12,7.480880,7.480880,7.441045,7.441045,1.665862,200832
1965-07-13,7.429095,7.429095,7.377310,7.425112,1.662295,263592
1965-07-14,7.425112,7.504780,7.417145,7.492830,1.677455,489528
1965-07-15,7.504780,7.524697,7.504780,7.516730,1.682806,439320
1965-07-16,7.516730,7.560548,7.504780,7.560548,1.692615,364008
1965-07-19,7.560548,7.564532,7.536648,7.560548,1.692615,357732
1965-07-20,7.552581,7.552581,7.425112,7.427103,1.662741,476976
1965-07-21,7.427103,7.460962,7.377310,7.377310,1.651594,495804
1965-07-22,7.377310,7.413161,7.345443,7.345443,1.644459,294972
1965-07-23,7.345443,7.425112,7.333493,7.425112,1.662295,263592
1965-07-26,7.425112,7.433078,7.353410,7.421128,1.661403,238488
1965-07-27,7.421128,7.449012,7.361377,7.393244,1.655161,257316
1965-07-28,7.393244,7.512747,7.353410,7.512747,1.681915,483252
1965-07-29,7.512747,7.584449,7.512747,7.576482,1.696183,571116
1965-07-30,7.576482,7.632250,7.576482,7.632250,1.708669,502080
1965-08-02,7.632250,7.636233,7.588432,7.588432,1.698858,225936
1965-08-03,7.588432,7.648184,7.556565,7.646192,1.712328,514632
1965-08-04,7.648184,7.729844,7.648184,7.723869,1.729725,778224
1965-08-05,7.723869,7.731836,7.672084,7.672084,1.718127,288696
1965-08-06,7.672084,7.703952,7.616316,7.703952,1.725264,200832
1965-08-09,7.703952,7.731836,7.684034,7.711918,1.727047,307524
1965-08-10,7.711918,7.735819,7.676068,7.688018,1.721696,263592
1965-08-11,7.695985,7.727852,7.695985,7.711918,1.727047,131796
1965-08-12,7.711918,7.807521,7.695985,7.799554,1.746672,721740
1965-08-13,7.799554,7.859305,7.775653,7.847355,1.757378,502080
1965-08-16,7.847355,7.885198,7.841380,7.843372,1.756485,426768
1965-08-17,7.831421,7.831421,7.783620,7.819471,1.751132,251040
1965-08-18,7.827438,7.871256,7.827438,7.851338,1.758268,508356
1965-08-19,7.851338,7.871256,7.807521,7.807521,1.748456,709188
1965-08-20,7.807521,7.871256,7.767686,7.839388,1.755595,520908
1965-08-23,7.839388,7.903123,7.823454,7.887189,1.766298,546012
1965-08-24,7.907106,8.016651,7.907106,7.994742,1.790384,1242648
1965-08-25,7.994742,8.028601,7.950924,7.950924,1.780571,483252
1965-08-26,7.950924,8.010676,7.950924,7.954908,1.781465,357732
1965-08-27,7.974825,7.998725,7.974825,7.974825,1.785925,326352
1965-08-30,7.974825,7.982792,7.934990,7.970841,1.785032,238488
1965-08-31,7.970841,7.986775,7.950924,7.950924,1.780571,263592
1965-09-01,7.950924,7.966858,7.942957,7.966858,1.784140,144348
1965-09-02,7.970841,7.998725,7.970841,7.994742,1.790384,307524
1965-09-03,8.022626,8.044535,8.022626,8.030593,1.798413,364008
1965-09-07,8.030593,8.042543,8.002709,8.018642,1.795738,238488
1965-09-08,8.018642,8.026609,7.934990,7.998725,1.791277,395388
1965-09-09,7.998725,8.038560,7.994742,8.034576,1.799306,307524
1965-09-10,8.034576,8.062460,8.014659,8.026609,1.797521,351456
1965-09-13,8.062460,8.142129,8.062460,8.142129,1.823390,615048
1965-09-14,8.142129,8.201880,8.118228,8.118228,1.818038,520908
1965-09-15,8.118228,8.173996,8.102294,8.114245,1.817147,320076
1965-09-16,8.150096,8.179971,8.150096,8.158062,1.826959,439320
1965-09-17,8.158062,8.201880,8.094328,8.201880,1.836772,508356
1965-09-20,8.170013,8.170013,8.094328,8.158062,1.826959,326352
1965-09-21,8.158062,8.203872,8.158062,8.197897,1.835879,219660
1965-09-22,8.197897,8.237731,8.181963,8.229764,1.843017,445596
1965-09-23,8.229764,8.241714,8.213830,8.213830,1.839448,407940
1965-09-24,8.162046,8.162046,8.110261,8.158062,1.826959,445596
1965-09-27,8.181963,8.221797,8.181963,8.213830,1.839448,338904
1965-09-28,8.213830,8.237731,8.166029,8.173996,1.830527,282420
1965-09-29,8.173996,8.229764,8.118228,8.150096,1.825176,382836
1965-09-30,8.150096,8.166029,8.126195,8.166029,1.828743,257316
1965-10-01,8.138145,8.138145,8.018642,8.078394,1.809119,552288
1965-10-04,8.078394,8.118228,8.062460,8.114245,1.817147,307524
1965-10-05,8.126195,8.173996,8.126195,8.150096,1.825176,389112
1965-10-06,8.150096,8.181963,8.142129,8.181963,1.832312,225936
1965-10-07,8.181963,8.191922,8.142129,8.142129,1.823390,238488
1965-10-08,8.189930,8.221797,8.189930,8.205864,1.837665,376560
1965-10-11,8.229764,8.285532,8.229764,8.269598,1.851938,458148
1965-10-12,8.269598,8.273582,8.166029,8.201880,1.836772,414216
1965-10-13,8.201880,8.245698,8.173996,8.221797,1.841233,276144
1965-10-14,8.221797,8.237731,8.205864,8.205864,1.837665,225936
1965-10-15,8.209847,8.253665,8.209847,8.249681,1.847477,232212
1965-10-18,8.249681,8.313416,8.237731,8.293499,1.857290,577392
1965-10-19,8.301466,8.333333,8.301466,8.313416,1.861750,320076
1965-10-20,8.313416,8.405035,8.297482,8.405035,1.882267,476976
1965-10-21,8.405035,8.436902,8.389101,8.405035,1.882267,395388
1965-10-22,8.413002,8.484704,8.413002,8.428936,1.887621,558564
1965-10-25,8.420969,8.420969,8.389101,8.405035,1.882267,282420
1965-10-26,8.405035,8.428936,8.333333,8.349267,1.869780,370284
1965-10-27,8.373168,8.468770,8.373168,8.452836,1.892973,301248
1965-10-28,8.452836,8.484704,8.436902,8.468770,1.896541,276144
1965-10-29,8.468770,8.492670,8.444869,8.492670,1.901894,150624
1965-11-01,8.492670,8.492670,8.448853,8.492670,1.902429,276144
1965-11-03,8.500637,8.522546,8.500637,8.522546,1.909121,175728
1965-11-04,8.524538,8.572339,8.524538,8.564372,1.918491,389112
1965-11-05,8.564372,8.580306,8.540472,8.548438,1.914922,332628
1965-11-08,8.548438,8.580306,8.516571,8.580306,1.922060,238488
1965-11-09,8.556405,8.556405,8.484704,8.484704,1.900644,313800
1965-11-10,8.484704,8.516571,8.468770,8.496654,1.903321,182004
1965-11-11,8.496654,8.516571,8.484704,8.516571,1.907783,69036
1965-11-12,8.516571,8.580306,8.508604,8.572339,1.920275,288696
1965-11-15,8.580306,8.620140,8.580306,8.580306,1.922060,263592
1965-11-16,8.580306,8.648024,8.580306,8.648024,1.937229,213384
1965-11-17,8.667941,8.747610,8.667941,8.699809,1.948830,338904
1965-11-18,8.683875,8.683875,8.644041,8.644041,1.936338,244764
1965-11-19,8.644041,8.683875,8.620140,8.644041,1.936338,188280
1965-11-22,8.644041,8.827279,8.612173,8.612173,1.929199,125520
1965-11-23,8.612173,8.616157,8.532505,8.532505,1.911351,182004
1965-11-24,8.532505,8.580306,8.508604,8.532505,1.911351,106692
1965-11-26,8.532505,8.552422,8.528521,8.532505,1.911351,219660
1965-11-29,8.516571,8.516571,8.413002,8.413002,1.884583,269868
1965-11-30,8.413002,8.420969,8.317400,8.365201,1.873874,370284
1965-12-01,8.365201,8.409018,8.221797,8.221797,1.841752,445596
1965-12-02,8.138145,8.138145,7.990758,7.990758,1.789996,1167336
1965-12-03,7.990758,8.070427,7.875239,8.070427,1.807844,1995768
1965-12-06,8.070427,8.102294,7.934990,7.998725,1.791782,1041816
1965-12-07,8.026609,8.142129,8.026609,8.102294,1.814981,407940
1965-12-08,8.134162,8.205864,8.134162,8.150096,1.825689,395388
1965-12-09,8.173996,8.221797,8.173996,8.217814,1.840859,332628
1965-12-10,8.245698,8.261632,8.245698,8.253665,1.848889,282420
1965-12-13,8.253665,8.269598,8.197897,8.229764,1.843536,439320
1965-12-14,8.229764,8.233748,8.062460,8.070427,1.807844,533460
1965-12-15,7.982792,7.982792,7.887189,7.887189,1.766794,1995768
1965-12-16,7.931007,7.998725,7.931007,7.950924,1.781073,715464
1965-12-17,7.950924,7.962874,7.923040,7.942957,1.779287,602496
1965-12-20,7.942957,7.994742,7.934990,7.994742,1.790888,351456
1965-12-21,7.994742,8.090344,7.990758,8.074410,1.808735,445596
1965-12-22,8.074410,8.181963,8.034576,8.058477,1.805166,552288
1965-12-23,8.022626,8.022626,7.950924,7.950924,1.781073,301248
1965-12-27,7.966858,8.038560,7.966858,7.966858,1.784642,364008
1965-12-28,7.966858,8.002709,7.919057,8.002709,1.792674,382836
1965-12-29,7.992750,7.992750,7.934990,7.934990,1.777504,320076
1965-12-30,7.934990,7.966858,7.934990,7.966858,1.784642,257316
